2022-01-13 13:00:37,731-INFO:epoch: 4, batch_id: 3000, loss is: [3.5807858], acc is: [0.203125]
2022-01-13 13:02:00,045-INFO:epoch: 4, batch_id: 3200, loss is: [3.5007696], acc is: [0.25]
2022-01-13 13:03:24,922-INFO:epoch: 4, batch_id: 3400, loss is: [2.97291], acc is: [0.34375]
2022-01-13 13:04:46,940-INFO:epoch: 4, batch_id: 3600, loss is: [3.3512485], acc is: [0.3125]
2022-01-13 13:06:09,973-INFO:epoch: 4, batch_id: 3800, loss is: [3.243462], acc is: [0.28125]
2022-01-13 13:07:32,128-INFO:epoch: 4, batch_id: 4000, loss is: [3.1052134], acc is: [0.359375]
2022-01-13 13:08:56,424-INFO:epoch: 4, batch_id: 4200, loss is: [3.3891973], acc is: [0.375]
2022-01-13 13:10:20,114-INFO:epoch: 4, batch_id: 4400, loss is: [3.28452], acc is: [0.359375]
2022-01-13 13:11:42,912-INFO:epoch: 4, batch_id: 4600, loss is: [3.4916356], acc is: [0.21875]
2022-01-13 13:13:05,210-INFO:epoch: 4, batch_id: 4800, loss is: [3.580062], acc is: [0.234375]
2022-01-13 13:14:29,125-INFO:epoch: 4, batch_id: 5000, loss is: [3.7991302], acc is: [0.265625]
2022-01-13 13:15:52,351-INFO:epoch: 4, batch_id: 5200, loss is: [3.2717996], acc is: [0.34375]
2022-01-13 13:17:16,026-INFO:epoch: 4, batch_id: 5400, loss is: [3.3060002], acc is: [0.296875]
2022-01-13 13:18:38,422-INFO:epoch: 4, batch_id: 5600, loss is: [3.418302], acc is: [0.203125]
2022-01-13 13:20:02,514-INFO:epoch: 4, batch_id: 5800, loss is: [3.5508204], acc is: [0.234375]
2022-01-13 13:21:24,915-INFO:epoch: 4, batch_id: 6000, loss is: [3.3052485], acc is: [0.265625]
2022-01-13 13:22:51,515-INFO:epoch: 4, batch_id: 6200, loss is: [3.2861125], acc is: [0.34375]
2022-01-13 13:24:14,927-INFO:epoch: 4, batch_id: 6400, loss is: [3.3426638], acc is: [0.3125]
2022-01-13 13:25:36,528-INFO:epoch: 4, batch_id: 6600, loss is: [3.057429], acc is: [0.34375]
2022-01-13 13:26:59,745-INFO:epoch: 4, batch_id: 6800, loss is: [3.2436025], acc is: [0.390625]
2022-01-13 13:28:22,335-INFO:epoch: 4, batch_id: 7000, loss is: [2.9197423], acc is: [0.4375]
2022-01-13 13:29:45,837-INFO:epoch: 4, batch_id: 7200, loss is: [3.7701187], acc is: [0.296875]
2022-01-13 13:31:09,028-INFO:epoch: 4, batch_id: 7400, loss is: [3.4998698], acc is: [0.265625]
2022-01-13 13:32:31,596-INFO:epoch: 4, batch_id: 7600, loss is: [3.680778], acc is: [0.265625]
2022-01-13 13:33:54,707-INFO:epoch: 4, batch_id: 7800, loss is: [3.714621], acc is: [0.3125]
